Customer ID,Recency,Frequency,Monetary,M_score,F_score,R_score,Score,Segment
14758,31,3,1380,4,3,4,434,Potential Loyalists
14761,79,1,192,1,1,2,211,Lost Customers
14762,261,1,117,1,1,1,111,Lost Customers
14766,1,6,4082,5,4,5,545,Champions
14767,109,1,382,2,1,2,212,Lost Customers
14769,25,9,5097,5,4,4,445,Loyal Customers
14770,102,6,2761,5,4,2,245,At Risk
14771,256,2,594,3,2,1,123,Hibernating
14773,227,1,140,1,1,1,111,Lost Customers
14774,163,1,241,1,1,2,211,Lost Customers
14775,7,1,406,2,1,5,512,New Customers
14776,22,4,1170,4,3,4,434,Potential Loyalists
14777,38,1,307,2,1,3,312,Regular Customers
14783,294,1,307,2,1,1,112,Lost Customers
14784,24,1,159,1,1,4,411,New Customers
14786,185,1,90,1,1,1,111,Lost Customers
14787,106,1,110,1,1,2,211,Lost Customers
14788,231,1,476,2,1,1,112,Lost Customers
14790,9,6,1781,4,4,5,544,Champions
14791,241,1,303,2,1,1,112,Lost Customers
14793,170,1,396,2,1,2,212,Lost Customers
14794,37,3,633,3,3,3,333,Regular Customers
14796,1,11,2867,5,4,5,545,Champions
14797,142,1,300,2,1,2,212,Lost Customers
14798,16,5,550,3,3,4,433,Potential Loyalists
14799,372,1,180,1,1,1,111,Lost Customers
14800,4,6,3434,5,4,5,545,Champions
14802,73,2,1502,4,2,2,224,Hibernating
14805,39,3,549,3,3,3,333,Regular Customers
14806,74,1,110,1,1,2,211,Lost Customers
14807,25,2,519,3,2,4,423,Potential Loyalists
14809,256,2,686,3,2,1,123,Hibernating
14810,4,3,449,2,3,5,532,Potential Loyalists
14811,22,1,170,1,1,4,411,New Customers
14812,233,1,185,1,1,1,111,Lost Customers
14813,4,4,935,3,3,5,533,Potential Loyalists
14814,216,1,160,1,1,1,111,Lost Customers
14817,30,5,2849,5,3,4,435,Potential Loyalists
14818,93,3,512,3,3,2,233,Hibernating
14819,129,2,198,1,2,2,221,Hibernating
14820,15,5,767,3,3,4,433,Potential Loyalists
14821,1,7,1237,4,4,5,544,Champions
14822,120,1,157,1,1,2,211,Lost Customers
14824,14,6,2895,5,4,5,545,Champions
14825,3,13,2698,5,4,5,545,Champions
14826,216,2,385,2,2,1,122,Hibernating
14827,300,1,0,1,1,1,111,Lost Customers
14828,23,10,7699,5,4,4,445,Loyal Customers
14829,7,4,995,4,3,5,534,Potential Loyalists
14831,315,3,1676,4,3,1,134,Hibernating
14832,265,1,322,2,1,1,112,Lost Customers
14833,133,1,94,1,1,2,211,Lost Customers
14834,42,1,485,2,1,3,312,Regular Customers
14835,163,2,297,2,2,2,222,Hibernating
14837,77,5,1810,4,3,2,234,Hibernating
14838,58,2,773,3,2,3,323,Regular Customers
14839,53,3,915,3,3,3,333,Regular Customers
14840,174,1,299,2,1,2,212,Lost Customers
14841,9,8,3867,5,4,5,545,Champions
14843,71,1,211,1,1,2,211,Lost Customers
14844,65,6,3512,5,4,3,345,Regular Customers
14845,234,1,150,1,1,1,111,Lost Customers
14846,62,1,437,2,1,3,312,Regular Customers
14847,42,2,1039,4,2,3,324,Regular Customers
14848,39,1,310,2,1,3,312,Regular Customers
14849,8,21,7832,5,5,5,555,Champions
14850,52,6,1468,4,4,3,344,Regular Customers
14851,265,1,318,2,1,1,112,Lost Customers
14852,59,12,3310,5,4,3,345,Regular Customers
14853,58,3,901,3,3,3,333,Regular Customers
14854,25,4,1563,4,3,4,434,Potential Loyalists
14855,109,5,5874,5,3,2,235,Hibernating
14857,77,5,2478,5,3,2,235,Hibernating
14858,140,1,180,1,1,2,211,Lost Customers
14859,189,1,351,2,1,1,112,Lost Customers
14861,15,9,1254,4,4,4,444,Loyal Customers
14865,7,3,77,1,3,5,531,Potential Loyalists
14866,1,8,6460,5,4,5,545,Champions
14867,30,13,2241,5,4,4,445,Loyal Customers
14868,15,4,1230,4,3,4,434,Potential Loyalists
14869,23,4,2078,4,3,4,434,Potential Loyalists
14870,48,5,1511,4,3,3,334,Regular Customers
14871,128,5,736,3,3,2,233,Hibernating
14872,118,3,816,3,3,2,233,Hibernating
14873,268,1,334,2,1,1,112,Lost Customers
14874,170,1,116,1,1,2,211,Lost Customers
14875,76,1,1397,4,1,2,214,Lost Customers
14876,156,2,256,2,2,2,222,Hibernating
14877,53,2,437,2,2,3,322,Regular Customers
14878,11,16,2619,5,4,5,545,Champions
14879,319,1,185,1,1,1,111,Lost Customers
14882,25,12,3038,5,4,4,445,Loyal Customers
14884,304,1,120,1,1,1,111,Lost Customers
14885,62,2,832,3,2,3,323,Regular Customers
14890,253,2,691,3,2,1,123,Hibernating
14891,51,2,552,3,2,3,323,Regular Customers
14892,325,1,202,1,1,1,111,Lost Customers
14893,252,1,571,3,1,1,113,Lost Customers
14894,78,2,837,3,2,2,223,Hibernating
14895,18,18,13980,5,4,4,445,Loyal Customers
14896,0,7,1623,4,4,5,544,Champions
14897,44,4,1774,4,3,3,334,Regular Customers
14898,6,9,2204,5,4,5,545,Champions
14899,30,1,1384,4,1,4,414,New Customers
14900,157,1,13,1,1,2,211,Lost Customers
14901,1,5,868,3,3,5,533,Potential Loyalists
14902,30,2,702,3,2,4,423,Potential Loyalists
14904,43,2,615,3,2,3,323,Regular Customers
14905,9,6,1355,4,4,5,544,Champions
14906,80,1,68,1,1,2,211,Lost Customers
14907,2,10,2664,5,4,5,545,Champions
14908,98,1,104,1,1,2,211,Lost Customers
14909,72,3,1404,4,3,2,234,Hibernating
14911,0,205,152147,5,5,5,555,Champions
14912,36,4,1021,4,3,3,334,Regular Customers
14913,23,4,2845,5,3,4,435,Potential Loyalists
14915,10,9,1503,4,4,5,544,Champions
14916,66,4,1773,4,3,3,334,Regular Customers
14917,231,2,1123,4,2,1,124,Hibernating
14918,39,7,4345,5,4,3,345,Regular Customers
14919,174,1,359,2,1,2,212,Lost Customers
14920,200,1,629,3,1,1,113,Lost Customers
14922,28,2,843,3,2,4,423,Potential Loyalists
14924,245,2,620,3,2,1,123,Hibernating
14926,16,2,359,2,2,4,422,Potential Loyalists
14927,31,1,308,2,1,4,412,New Customers
14928,262,1,223,1,1,1,111,Lost Customers
14929,56,1,612,3,1,3,313,Regular Customers
14930,105,3,2873,5,3,2,235,Hibernating
14932,0,2,666,3,2,5,523,Potential Loyalists
14933,78,4,1770,4,3,2,234,Hibernating
14934,13,3,1612,4,3,5,534,Potential Loyalists
14935,254,1,1065,4,1,1,114,Lost Customers
14936,25,4,4273,5,3,4,435,Potential Loyalists
14938,197,2,2322,5,2,1,125,Hibernating
14940,52,2,531,3,2,3,323,Regular Customers
14941,213,1,182,1,1,1,111,Lost Customers
14942,36,4,746,3,3,3,333,Regular Customers
14943,298,1,107,1,1,1,111,Lost Customers
14944,24,7,3884,5,4,4,445,Loyal Customers
14945,48,1,179,1,1,3,311,Regular Customers
14947,23,4,758,3,3,4,433,Potential Loyalists
14949,104,4,515,3,3,2,233,Hibernating
14952,31,21,9529,5,5,4,455,Loyal Customers
14953,53,3,723,3,3,3,333,Regular Customers
14954,338,1,167,1,1,1,111,Lost Customers
14955,367,1,163,1,1,1,111,Lost Customers
14956,56,1,1325,4,1,3,314,Regular Customers
14957,279,1,274,2,1,1,112,Lost Customers
14958,230,3,458,2,3,1,132,Hibernating
14961,14,13,9365,5,4,5,545,Champions
14962,174,3,240,1,3,2,231,Hibernating
14963,14,7,1676,4,4,5,544,Champions
14966,22,5,924,3,3,4,433,Potential Loyalists
14967,76,5,1518,4,3,2,234,Hibernating
14968,93,1,357,2,1,2,212,Lost Customers
14969,338,1,906,3,1,1,113,Lost Customers
14970,44,8,3327,5,4,3,345,Regular Customers
14972,16,1,30,1,1,4,411,New Customers
14975,56,1,192,1,1,3,311,Regular Customers
14977,360,1,31,1,1,1,111,Lost Customers
14978,65,5,1210,4,3,3,334,Regular Customers
14979,370,1,439,2,1,1,112,Lost Customers
14980,372,1,150,1,1,1,111,Lost Customers
14981,58,1,270,2,1,3,312,Regular Customers
14982,207,1,237,1,1,1,111,Lost Customers
14983,324,1,183,1,1,1,111,Lost Customers
14984,23,4,1058,4,3,4,434,Potential Loyalists
14986,11,2,566,3,2,5,523,Potential Loyalists
14987,0,7,1387,4,4,5,544,Champions
14988,15,6,1732,4,4,4,444,Loyal Customers
14989,296,1,342,2,1,1,112,Lost Customers
14990,247,2,305,2,2,1,122,Hibernating
14991,65,1,314,2,1,3,312,Regular Customers
14992,77,1,210,1,1,2,211,Lost Customers
14993,198,1,36,1,1,1,111,Lost Customers
14994,17,5,960,3,3,4,433,Potential Loyalists
14996,116,2,442,2,2,2,222,Hibernating
14997,290,1,230,1,1,1,111,Lost Customers
14998,63,2,340,2,2,3,322,Regular Customers
14999,227,1,129,1,1,1,111,Lost Customers
15001,29,2,230,1,2,4,421,Potential Loyalists
15002,2,6,3175,5,4,5,545,Champions
15003,108,6,1060,4,4,2,244,At Risk
15005,1,29,7789,5,5,5,555,Champions
15006,88,1,323,2,1,2,212,Lost Customers
15008,115,2,360,2,2,2,222,Hibernating
15011,30,2,416,2,2,4,422,Potential Loyalists
15012,8,2,437,2,2,5,522,Potential Loyalists
15013,122,10,1641,4,4,2,244,At Risk
15015,136,13,2365,5,4,2,245,At Risk
15016,28,4,460,2,3,4,432,Potential Loyalists
15018,2,1,111,1,1,5,511,New Customers
15020,14,1,203,1,1,5,511,New Customers
15021,1,4,869,3,3,5,533,Potential Loyalists
15022,312,1,281,2,1,1,112,Lost Customers
15023,4,10,5367,5,4,5,545,Champions
15024,2,8,2414,5,4,5,545,Champions
15025,203,1,636,3,1,1,113,Lost Customers
15026,10,2,592,3,2,5,523,Potential Loyalists
15027,30,6,2129,4,4,4,444,Loyal Customers
15028,3,3,530,3,3,5,533,Potential Loyalists
15029,254,1,365,2,1,1,112,Lost Customers
15030,15,6,1461,4,4,4,444,Loyal Customers
15031,29,10,2488,5,4,4,445,Loyal Customers
15032,1,7,8821,5,4,5,545,Champions
15034,21,6,4004,5,4,4,445,Loyal Customers
15037,11,2,402,2,2,5,522,Potential Loyalists
15038,4,4,604,3,3,5,533,Potential Loyalists
15039,3,47,20116,5,5,5,555,Champions
15040,176,1,7,1,1,1,111,Lost Customers
15041,79,1,113,1,1,2,211,Lost Customers
15042,230,1,179,1,1,1,111,Lost Customers
15043,98,5,2336,5,3,2,235,Hibernating
15044,14,18,8504,5,4,5,545,Champions
15046,60,10,2598,5,4,3,345,Regular Customers
15048,3,1,98,1,1,5,511,New Customers
15050,56,2,2411,5,2,3,325,Regular Customers
15051,14,6,2543,5,4,5,545,Champions
15055,109,3,560,3,3,2,233,Hibernating
15056,155,1,133,1,1,2,211,Lost Customers
15057,78,3,1766,4,3,2,234,Hibernating
15058,11,5,1285,4,3,5,534,Potential Loyalists
15059,11,10,2185,5,4,5,545,Champions
15061,2,86,83284,5,5,5,555,Champions
15062,58,4,1597,4,3,3,334,Regular Customers
15064,45,4,1254,4,3,3,334,Regular Customers
15065,45,1,168,1,1,3,311,Regular Customers
15067,48,2,2133,4,2,3,324,Regular Customers
15068,53,2,623,3,2,3,323,Regular Customers
15070,7,3,737,3,3,5,533,Potential Loyalists
15071,21,2,473,2,2,4,422,Potential Loyalists
15072,114,1,187,1,1,2,211,Lost Customers
15073,35,5,1744,4,3,4,434,Potential Loyalists
15074,64,2,817,3,2,3,323,Regular Customers
15076,127,2,566,3,2,2,223,Hibernating
15077,129,2,2428,5,2,2,225,Hibernating
15078,3,23,8018,5,5,5,555,Champions
15079,0,8,2871,5,4,5,545,Champions
15080,62,2,546,3,2,3,323,Regular Customers
15081,2,8,1460,4,4,5,544,Champions
15082,303,1,93,1,1,1,111,Lost Customers
15084,14,2,965,3,2,5,523,Potential Loyalists
15085,364,1,347,2,1,1,112,Lost Customers
15086,199,2,218,1,2,1,121,Hibernating
15091,309,2,565,3,2,1,123,Hibernating
15092,97,1,318,2,1,2,212,Lost Customers
15093,7,18,9729,5,4,5,545,Champions
15094,98,2,83,1,2,2,221,Hibernating
15095,55,6,1771,4,4,3,344,Regular Customers
15097,218,2,660,3,2,1,123,Hibernating
15100,1,6,2018,4,4,5,544,Champions
15101,150,4,1160,4,3,2,234,Hibernating
15102,165,2,554,3,2,2,223,Hibernating
15105,65,2,795,3,2,3,323,Regular Customers
15107,7,4,620,3,3,5,533,Potential Loyalists
15109,214,2,498,2,2,1,122,Hibernating
15110,38,2,509,3,2,3,323,Regular Customers
15111,7,3,1163,4,3,5,534,Potential Loyalists
15112,246,1,209,1,1,1,111,Lost Customers
15114,18,2,639,3,2,4,423,Potential Loyalists
15115,367,1,191,1,1,1,111,Lost Customers
15117,83,3,934,3,3,2,233,Hibernating
15122,57,8,2863,5,4,3,345,Regular Customers
15123,56,3,2456,5,3,3,335,Regular Customers
15124,111,2,266,2,2,2,222,Hibernating
15125,114,9,5496,5,4,2,245,At Risk
15126,171,2,449,2,2,2,222,Hibernating
15127,154,1,304,2,1,2,212,Lost Customers
15128,65,1,312,2,1,3,312,Regular Customers
15129,20,12,3412,5,4,4,445,Loyal Customers
15131,29,1,80,1,1,4,411,New Customers
15133,17,2,824,3,2,4,423,Potential Loyalists
15134,16,2,208,1,2,4,421,Potential Loyalists
15135,191,1,166,1,1,1,111,Lost Customers
15137,155,2,823,3,2,2,223,Hibernating
15138,28,1,502,2,1,4,412,New Customers
15140,77,1,889,3,1,2,213,Lost Customers
15141,92,7,1388,4,4,2,244,At Risk
15142,45,5,2121,4,3,3,334,Regular Customers
15143,67,1,304,2,1,3,312,Regular Customers
15144,14,12,5579,5,4,5,545,Champions
15149,211,4,1033,4,3,1,134,Hibernating
15150,91,3,3686,5,3,2,235,Hibernating
15151,58,2,2085,4,2,3,324,Regular Customers
15152,336,1,518,3,1,1,113,Lost Customers
15154,113,2,1091,4,2,2,224,Hibernating
15155,18,1,383,2,1,4,412,New Customers
15157,204,2,718,3,2,1,123,Hibernating
15158,36,1,204,1,1,3,311,Regular Customers
15159,30,4,3475,5,3,4,435,Potential Loyalists
15160,9,3,431,2,3,5,532,Potential Loyalists
15161,23,1,119,1,1,4,411,New Customers
15162,366,1,312,2,1,1,112,Lost Customers
15164,24,6,1225,4,4,4,444,Loyal Customers
15165,8,1,487,2,1,5,512,New Customers
15166,102,1,167,1,1,2,211,Lost Customers
15167,42,4,1496,4,3,3,334,Regular Customers
15169,17,2,569,3,2,4,423,Potential Loyalists
15170,41,1,81,1,1,3,311,Regular Customers
15173,15,7,1494,4,4,4,444,Loyal Customers
15174,45,1,345,2,1,3,312,Regular Customers
15176,302,1,988,3,1,1,113,Lost Customers
15177,60,1,948,3,1,3,313,Regular Customers
15179,27,8,5284,5,4,4,445,Loyal Customers
15180,2,3,816,3,3,5,533,Potential Loyalists
15181,55,2,510,3,2,3,323,Regular Customers
15182,20,9,2376,5,4,4,445,Loyal Customers
15183,182,3,639,3,3,1,133,Hibernating
15184,22,2,283,2,2,4,422,Potential Loyalists
15186,109,3,991,4,3,2,234,Hibernating
15188,360,1,310,2,1,1,112,Lost Customers
15189,16,5,1298,4,3,4,434,Potential Loyalists
15190,69,1,834,3,1,3,313,Regular Customers
15191,98,3,588,3,3,2,233,Hibernating
15192,0,3,937,3,3,5,533,Potential Loyalists
15194,3,14,4811,5,4,5,545,Champions
15196,67,2,316,2,2,3,322,Regular Customers
15197,29,3,797,3,3,4,433,Potential Loyalists
15198,43,3,377,2,3,3,332,Regular Customers
15199,9,6,1853,4,4,5,544,Champions
15200,129,1,549,3,1,2,213,Lost Customers
15201,74,2,606,3,2,2,223,Hibernating
15202,55,3,6001,5,3,3,335,Regular Customers
15203,25,9,2572,5,4,4,445,Loyal Customers
15207,51,3,683,3,3,3,333,Regular Customers
15208,58,1,100,1,1,3,311,Regular Customers
15209,365,1,178,1,1,1,111,Lost Customers
15210,13,2,845,3,2,5,523,Potential Loyalists
15211,0,1,383,2,1,5,512,New Customers
15212,11,1,106,1,1,5,511,New Customers
15215,28,4,1687,4,3,4,434,Potential Loyalists
15216,253,1,389,2,1,1,112,Lost Customers
15217,198,1,426,2,1,1,112,Lost Customers
15218,24,11,5759,5,4,4,445,Loyal Customers
15219,283,1,379,2,1,1,112,Lost Customers
15221,1,4,2062,4,3,5,534,Potential Loyalists
15222,107,10,2965,5,4,2,245,At Risk
15223,244,3,662,3,3,1,133,Hibernating
15224,147,3,549,3,3,2,233,Hibernating
15227,31,4,1269,4,3,4,434,Potential Loyalists
15228,63,2,2193,5,2,3,325,Regular Customers
15229,221,1,160,1,1,1,111,Lost Customers
15231,256,1,250,1,1,1,111,Lost Customers
15233,36,1,59,1,1,3,311,Regular Customers
15235,4,6,690,3,4,5,543,Loyal Customers
15240,9,7,2753,5,4,5,545,Champions
15241,65,3,1293,4,3,3,334,Regular Customers
15242,57,1,302,2,1,3,312,Regular Customers
15243,70,1,610,3,1,3,313,Regular Customers
15244,301,1,280,2,1,1,112,Lost Customers
15245,37,5,2095,4,3,3,334,Regular Customers
15246,190,1,266,2,1,1,112,Lost Customers
15247,112,2,620,3,2,2,223,Hibernating
15248,46,3,1893,4,3,3,334,Regular Customers
15249,65,5,2577,5,3,3,335,Regular Customers
15250,275,1,60,1,1,1,111,Lost Customers
15251,49,10,9839,5,4,3,345,Regular Customers
15252,56,3,1362,4,3,3,334,Regular Customers
15253,38,3,1136,4,3,3,334,Regular Customers
15254,181,2,787,3,2,1,123,Hibernating
15255,31,8,2838,5,4,4,445,Loyal Customers
15256,196,1,71,1,1,1,111,Lost Customers
15257,49,1,368,2,1,3,312,Regular Customers
15259,147,4,1182,4,3,2,234,Hibernating
15260,7,20,7377,5,4,5,545,Champions
15261,16,3,1253,4,3,4,434,Potential Loyalists
15262,15,2,239,1,2,4,421,Potential Loyalists
15264,165,1,454,2,1,2,212,Lost Customers
15265,239,2,1839,4,2,1,124,Hibernating
15266,14,4,732,3,3,5,533,Potential Loyalists
15268,113,3,961,3,3,2,233,Hibernating
15269,15,2,816,3,2,4,423,Potential Loyalists
15270,35,14,6145,5,4,4,445,Loyal Customers
15271,0,10,2202,5,4,5,545,Champions
15272,85,4,1363,4,3,2,234,Hibernating
15273,234,1,228,1,1,1,111,Lost Customers
15276,29,3,514,3,3,4,433,Potential Loyalists
15277,60,1,220,1,1,3,311,Regular Customers
15278,196,4,496,2,3,1,132,Hibernating
15279,15,4,1290,4,3,4,434,Potential Loyalists
15280,123,2,293,2,2,2,222,Hibernating
15281,13,7,6211,5,4,5,545,Champions
15282,205,1,348,2,1,1,112,Lost Customers
15283,25,3,148,1,3,4,431,Potential Loyalists
15284,135,1,24,1,1,2,211,Lost Customers
15285,42,1,94,1,1,3,311,Regular Customers
15287,14,3,369,2,3,5,532,Potential Loyalists
15288,0,6,1576,4,4,5,544,Champions
15289,93,2,653,3,2,2,223,Hibernating
15290,28,8,2553,5,4,4,445,Loyal Customers
15291,8,26,9178,5,5,5,555,Champions
15293,300,1,247,1,1,1,111,Lost Customers
15294,45,1,233,1,1,3,311,Regular Customers
15295,289,1,217,1,1,1,111,Lost Customers
15296,55,6,6669,5,4,3,345,Regular Customers
15298,1,12,4659,5,4,5,545,Champions
15299,7,6,3484,5,4,5,545,Champions
15301,3,6,2533,5,4,5,545,Champions
15302,365,1,308,2,1,1,112,Lost Customers
15303,200,2,650,3,2,1,123,Hibernating
15304,3,2,225,1,2,5,521,Potential Loyalists
15305,190,1,93,1,1,1,111,Lost Customers
15306,135,6,2310,5,4,2,245,At Risk
15309,245,4,797,3,3,1,133,Hibernating
15310,113,1,1634,4,1,2,214,Lost Customers
15311,0,121,56003,5,5,5,555,Champions
15312,18,8,2005,4,4,4,444,Loyal Customers
15314,48,2,492,2,2,3,322,Regular Customers
15317,312,1,129,1,1,1,111,Lost Customers
15321,72,9,3961,5,4,2,245,At Risk
15322,111,1,711,3,1,2,213,Lost Customers
15323,197,3,434,2,3,1,132,Hibernating
15324,336,1,140,1,1,1,111,Lost Customers
15325,30,7,1439,4,4,4,444,Loyal Customers
15326,244,4,1388,4,3,1,134,Hibernating
15328,42,1,107,1,1,3,311,Regular Customers
15329,9,8,1934,4,4,5,544,Champions
15331,134,3,767,3,3,2,233,Hibernating
15332,1,6,4892,5,4,5,545,Champions
15336,36,1,240,1,1,3,311,Regular Customers
15337,46,1,373,2,1,3,312,Regular Customers
15338,312,1,283,2,1,1,112,Lost Customers
15339,56,5,1253,4,3,3,334,Regular Customers
15340,196,1,105,1,1,1,111,Lost Customers
15341,84,1,382,2,1,2,212,Lost Customers
15346,60,2,343,2,2,3,322,Regular Customers
15347,1,4,1162,4,3,5,534,Potential Loyalists
15350,8,2,547,3,2,5,523,Potential Loyalists
15351,4,4,1778,4,3,5,534,Potential Loyalists
15352,183,1,114,1,1,1,111,Lost Customers
15353,2,6,2398,5,4,5,545,Champions
15354,238,3,284,2,3,1,132,Hibernating
15356,3,4,698,3,3,5,533,Potential Loyalists
15358,0,22,8703,5,5,5,555,Champions
15359,297,8,181,1,4,1,141,At Risk
15361,161,3,270,2,3,2,232,Hibernating
15362,83,2,613,3,2,2,223,Hibernating
15363,7,2,678,3,2,5,523,Potential Loyalists
15365,38,6,2242,5,4,3,345,Regular Customers
15366,44,5,1786,4,3,3,334,Regular Customers
15367,53,7,3203,5,4,3,345,Regular Customers
15368,29,1,275,2,1,4,412,New Customers
15369,127,11,6251,5,4,2,245,At Risk
15370,45,1,1352,4,1,3,314,Regular Customers
15371,297,1,59,1,1,1,111,Lost Customers
15372,85,7,4009,5,4,2,245,At Risk
15373,6,6,1005,4,4,5,544,Champions
15374,259,1,139,1,1,1,111,Lost Customers
15375,325,1,60,1,1,1,111,Lost Customers
15377,17,4,1211,4,3,4,434,Potential Loyalists
15378,97,2,246,1,2,2,221,Hibernating
15379,35,1,1174,4,1,4,414,New Customers
15380,0,7,1788,4,4,5,544,Champions
15381,58,3,1293,4,3,3,334,Regular Customers
15382,9,6,7777,5,4,5,545,Champions
15384,16,2,1385,4,2,4,424,Potential Loyalists
15385,27,2,625,3,2,4,423,Potential Loyalists
15387,127,1,468,2,1,2,212,Lost Customers
15389,35,4,2233,5,3,4,435,Potential Loyalists
15390,31,2,1216,4,2,4,424,Potential Loyalists
15391,219,1,289,2,1,1,112,Lost Customers
15392,9,3,1376,4,3,5,534,Potential Loyalists
15393,202,3,659,3,3,1,133,Hibernating
15394,30,7,3103,5,4,4,445,Loyal Customers
15396,218,1,508,3,1,1,113,Lost Customers
15400,55,3,586,3,3,3,333,Regular Customers
15401,87,2,216,1,2,2,221,Hibernating
15402,22,4,1203,4,3,4,434,Potential Loyalists
15403,126,2,170,1,2,2,221,Hibernating
15404,10,1,257,2,1,5,512,New Customers
15405,211,1,310,2,1,1,112,Lost Customers
15406,88,2,465,2,2,2,222,Hibernating
15409,356,1,131,1,1,1,111,Lost Customers
15410,203,2,1234,4,2,1,124,Hibernating
15413,326,5,6798,5,3,1,135,Hibernating
15416,113,3,588,3,3,2,233,Hibernating
15418,60,2,452,2,2,3,322,Regular Customers
15420,69,6,743,3,4,3,343,Regular Customers
15421,20,6,2854,5,4,4,445,Loyal Customers
15422,14,5,1522,4,3,5,534,Potential Loyalists
15423,216,2,223,1,2,1,121,Hibernating
15424,98,1,214,1,1,2,211,Lost Customers
15425,35,4,1944,4,3,4,434,Potential Loyalists
15426,4,5,1168,4,3,5,534,Potential Loyalists
15428,22,3,668,3,3,4,433,Potential Loyalists
15430,102,2,954,3,2,2,223,Hibernating
15431,137,1,153,1,1,2,211,Lost Customers
15432,176,1,149,1,1,1,111,Lost Customers
15434,9,6,1525,4,4,5,544,Champions
15437,275,1,193,1,1,1,111,Lost Customers
15439,39,4,1269,4,3,3,334,Regular Customers
15441,31,3,1254,4,3,4,434,Potential Loyalists
15443,109,7,1939,4,4,2,244,At Risk
15445,225,1,171,1,1,1,111,Lost Customers
15446,11,3,406,2,3,5,532,Potential Loyalists
15447,162,4,337,2,3,2,232,Hibernating
15448,309,1,294,2,1,1,112,Lost Customers
15451,69,2,233,1,2,3,321,Regular Customers
15452,25,3,1260,4,3,4,434,Potential Loyalists
15454,253,1,128,1,1,1,111,Lost Customers
15455,232,1,38,1,1,1,111,Lost Customers
15456,38,7,1672,4,4,3,344,Regular Customers
15458,37,1,208,1,1,3,311,Regular Customers
15459,52,2,202,1,2,3,321,Regular Customers
15461,95,2,429,2,2,2,222,Hibernating
15462,80,1,502,2,1,2,212,Lost Customers
15465,4,15,5301,5,4,5,545,Champions
15466,24,3,1236,4,3,4,434,Potential Loyalists
15468,27,1,962,3,1,4,413,New Customers
15469,73,1,335,2,1,2,212,Lost Customers
15470,210,1,63,1,1,1,111,Lost Customers
15471,15,2,847,3,2,4,423,Potential Loyalists
15473,79,1,274,2,1,2,212,Lost Customers
15474,230,1,163,1,1,1,111,Lost Customers
15476,15,4,2209,5,3,4,435,Potential Loyalists
15477,284,1,368,2,1,1,112,Lost Customers
15478,210,1,583,3,1,1,113,Lost Customers
15479,368,1,147,1,1,1,111,Lost Customers
15480,100,4,5373,5,3,2,235,Hibernating
15481,36,1,1993,4,1,3,314,Regular Customers
15482,21,7,3537,5,4,4,445,Loyal Customers
15483,20,6,628,3,4,4,443,Loyal Customers
15484,175,2,1061,4,2,2,224,Hibernating
15485,8,5,3196,5,3,5,535,Potential Loyalists
15486,162,1,102,1,1,2,211,Lost Customers
15487,314,1,231,1,1,1,111,Lost Customers
15488,91,4,340,2,3,2,232,Hibernating
15489,35,5,1285,4,3,4,434,Potential Loyalists
15490,65,1,217,1,1,3,311,Regular Customers
15493,24,4,2313,5,3,4,435,Potential Loyalists
15494,113,3,2480,5,3,2,235,Hibernating
15495,14,1,246,1,1,5,511,New Customers
15496,266,1,146,1,1,1,111,Lost Customers
15497,17,7,7395,5,4,4,445,Loyal Customers
15498,1,19,12723,5,4,5,545,Champions
15499,358,1,161,1,1,1,111,Lost Customers
15501,39,2,402,2,2,3,322,Regular Customers
15502,3,5,3608,5,3,5,535,Potential Loyalists
15503,361,1,120,1,1,1,111,Lost Customers
15504,155,3,371,2,3,2,232,Hibernating
15506,16,3,1060,4,3,4,434,Potential Loyalists
15509,15,1,166,1,1,4,411,New Customers
15512,25,2,210,1,2,4,421,Potential Loyalists
15513,0,18,12992,5,4,5,545,Champions
15514,14,7,2459,5,4,5,545,Champions
15515,22,1,171,1,1,4,411,New Customers
15518,14,7,2276,5,4,5,545,Champions
15519,18,2,344,2,2,4,422,Potential Loyalists
15521,35,8,4106,5,4,4,445,Loyal Customers
15523,23,15,16947,5,4,4,445,Loyal Customers
15524,241,1,151,1,1,1,111,Lost Customers
15525,8,2,469,2,2,5,522,Potential Loyalists
15527,29,15,3145,5,4,4,445,Loyal Customers
15529,1,2,1116,4,2,5,524,Potential Loyalists
15530,147,1,311,2,1,2,212,Lost Customers
15532,11,6,2190,5,4,5,545,Champions
15534,360,1,162,1,1,1,111,Lost Customers
15535,39,2,551,3,2,3,323,Regular Customers
15536,44,1,259,2,1,3,312,Regular Customers
15538,172,6,3358,5,4,2,245,At Risk
15540,10,1,247,1,1,5,511,New Customers
15542,147,3,918,3,3,2,233,Hibernating
15543,94,1,114,1,1,2,211,Lost Customers
15544,7,12,4615,5,4,5,545,Champions
15545,6,1,135,1,1,5,511,New Customers
15546,241,2,1079,4,2,1,124,Hibernating
15547,11,12,5199,5,4,5,545,Champions
15548,230,1,158,1,1,1,111,Lost Customers
15549,56,5,652,3,3,3,333,Regular Customers
15550,13,8,1643,4,4,5,544,Champions
15551,29,6,1274,4,4,4,444,Loyal Customers
15552,258,1,162,1,1,1,111,Lost Customers
15555,0,22,7307,5,5,5,555,Champions
15558,274,1,214,1,1,1,111,Lost Customers
15559,203,1,1109,4,1,1,114,Lost Customers
15560,32,2,153,1,2,4,421,Potential Loyalists
